,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
0,0,0,0,25,0,1,27.0,296866,#190001
1,1,0,1,67,9,1,78.0,230693,#430901
2,2,0,2,123,29,0,153.0,156106,#7b1d00
3,3,0,3,188,54,0,243.0,125973,#bc3600
4,4,0,4,253,94,0,343.0,123297,#fd5e00
5,5,0,5,255,184,0,448.0,52056,#ffb800
6,6,0,6,255,251,117,615.0,15009,#fffb75
